company_id,position,profile_picture,description,tel_num,qualifications,gpa,start_date,end_date,is_active
1138,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-312-4826,Computer Engineering,2.7,2021/9/8,2022/9/8,False
950,Network Administrator,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-765-6487,Information Systems,2.77,2021/12/13,2021/12/13,True
512,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-533-5416,Computer Engineering,2.69,2021/11/5,2022/11/5,False
356,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-006-7543,Computer Engineering,3.16,2021/12/4,2022/12/4,False
631,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-795-4158,Information Science,2.18,2021/4/22,2021/4/22,False
1333,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-850-5374,Systems & Network Administration,2.95,2021/4/4,2022/4/4,False
1016,Full Stack Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-052-6552,Information Science,2.34,2021/3/10,2022/3/10,True
1396,Network Analyst,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-300-4147,Information Systems,2.33,2021/10/5,2022/10/5,True
468,Back End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-244-0068,Cybersecurity,3.79,2021/4/6,2021/4/6,False
969,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-764-6237,Computer Engineering,3.59,2021/7/1,2021/7/1,True
639,Full Stack Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-917-5976,Systems & Network Administration,2.98,2021/10/4,2022/10/4,False
1014,Front End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-102-4311,Information Science,2.16,2021/5/13,2022/5/13,True
714,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-926-4198,Information Science,3.66,2021/7/22,2021/7/22,True
1099,Data Analysts,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-132-5671,Computer Engineering,3.17,2021/4/19,2022/4/19,False
669,Back End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-747-9607,Systems & Network Administration,3.91,2021/8/24,2021/8/24,False
1345,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-652-3354,Computer Engineering,2.68,2021/5/8,2022/5/8,True
1303,Network Analyst,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-994-5489,Computer Engineering,3.12,2021/1/9,2022/1/9,True
1127,Back End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-730-8936,Systems & Network Administration,3.17,2021/1/9,2022/1/9,True
557,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-741-8675,Computer Engineering,2.51,2021/9/13,2021/9/13,True
869,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-762-6795,Cybersecurity,3.44,2021/12/23,2022/12/23,False
1359,Data Analysts,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-555-8457,Cybersecurity,2.23,2021/6/14,2022/6/14,False
864,Back End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-151-9428,Information Systems,3.61,2021/4/3,2021/4/3,True
1074,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-134-7608,Computer Science,3.35,2021/3/24,2022/3/24,False
745,Network Analyst,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-074-2571,Information Science,3.65,2021/3/4,2021/3/4,True
966,Network Administrator,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-211-6727,Information Systems,2.39,2021/1/21,2022/1/21,False
913,Data Analysts,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-116-7813,Information Technology,2.82,2021/7/24,2021/7/24,True
1367,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-212-5460,Computer Engineering,3.86,2021/3/14,2021/3/14,True
1238,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-882-2863,Information Systems,3.89,2021/4/11,2022/4/11,True
698,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-362-3408,Computer Engineering,2.41,2021/2/9,2022/2/9,False
